"","year","country","latitude","longitude","casualties"
"36337",2013,"IRQ",34.533712,43.488522,36
"36690",2013,"COL",1.336992,-71.952474,29
"36719",2013,"IRQ",33.668354,43.894787,1
"36922",2013,"PHL",8.055278,122.443889,20
"37425",2013,"IRQ",33.465101,44.389057,18
"36851",2013,"PAK",34.001443,73.797684,3
"36800",2013,"GBR",55.07203,-6.51699,0
"36342",2013,"SYR",33.549054,36.31459,1453.5
"37194",2013,"AFG",34.90733,67.189449,2
"37259",2013,"AFG",34.816667,67.816667,0
"36567",2013,"AFG",32.405702,64.470381,5
"36574",2013,"AFG",34.405398,70.996262,18
"37477",2013,"IRQ",33.469267,43.408041,8
"38815",2013,"EGY",30.514758,30.343551,2
"36853",2013,"PAK",30.460039,70.968513,0
"37288",2013,"AFG",33.179276,63.769538,12
"36982",2013,"IRQ",32.018556,44.315987,58
"36694",2013,"SYR",34.510305,36.574232,409.67
"36306",2013,"IRQ",33.291944,44.065556,346
"36384",2013,"BGD",23.733022,90.398383,46
"36671",2013,"BGR",42.697854,23.32167,0
"36603",2013,"SYR",35.013332,37.0525,167
"36594",2013,"IRQ",33.397222,44.357222,1315.97
"39060",2013,"MMR",18.933333,96.433333,7
"36467",2013,"PAK",27.862526,68.674936,33
"37532",2013,"IRQ",35.40225,43.88447,0
"36409",2013,"IND",24.235695,94.067459,115
"37097",2013,"IRQ",35.57315,42.732744,12
"36544",2013,"IND",26.042941,90.205815,78
"37156",2013,"IRQ",36.039021,43.08482,2
"37131",2013,"LBY",32.446251,20.508438,17
"36772",2013,"IND",28.455562,77.583532,9
"36656",2013,"IND",25.104857,82.867763,2
"37073",2013,"IRQ",33.376484,44.704728,273
"37213",2013,"IRQ",34.372222,41.9875,30
"36621",2013,"IRQ",35.797234,43.295939,25
"38307",2013,"EGY",27.179981,31.18425,1
"37219",2013,"THA",5.986876,101.570703,3
"37174",2013,"EGY",29.591819,32.703367,3
"37437",2013,"IRQ",35.656355,42.948453,1
"41046",2013,"MNE",42.844884,19.874756,0
"36627",2013,"PAK",30.656963,66.905851,14
"36660",2013,"PAK",27.705415,67.570982,2
"37080",2013,"IRQ",33.023058,44.447733,6
"36910",2013,"AFG",32.668056,68.48,67
"42248",2013,"TTO",11.250852,-60.576499,0
"37338",2013,"PHL",13.377094,121.164571,1
"36701",2013,"NGA",4.99086,8.278222,0
"36445",2013,"IND",17.927194,80.905927,104
"37091",2013,"THA",15.870032,100.992541,5
"37019",2013,"AFG",31.577061,66.517975,54
"37321",2013,"IRQ",34.0364,45.012779,6
"36350",2013,"YEM",15.351953,44.207456,408
"36729",2013,"SOM",1.58855,42.459645,1
"36710",2013,"PHL",8.36782,124.868401,58
"36804",2013,"IRQ",35.492997,43.242478,150
"36679",2013,"PAK",24.747516,67.927436,0
"36755",2013,"IND",19.075984,72.877656,3
"36359",2013,"IND",27.532629,95.638275,5
"36345",2013,"PAK",27.005379,64.114138,13
"37421",2013,"IRQ",33.399704,43.711067,2
"36377",2013,"PAK",32.34374,69.812798,4
"36657",2013,"GBR",51.733407,0.465862,3
"36614",2013,"IRQ",36.08906,43.159361,1
"37403",2013,"EGY",29.907329,33.743019,15
"36721",2013,"PAK",35.181666,72.008314,6
"37521",2013,"IRQ",33.819793,44.769267,13
"36955",2013,"IND",26.522961,88.719221,11
"36325",2013,"NGA",9.824977,12.624779,28
"36573",2013,"BIH",43.342272,17.812754,0
"36624",2013,"NGA",6.52045,7.520841,3
"36349",2013,"COL",7.318612,-72.48146,5
"36464",2013,"IND",17.365773,78.46136,66.5
"36324",2013,"IRQ",33.304708,44.487392,2549.1
"36727",2013,"PAK",29.734086,66.457071,5
"36625",2013,"PAK",29.202521,70.246124,0
"37441",2013,"CAF",4.361698,18.555975,92
"36498",2013,"IRQ",34.01119,44.285513,57
"36353",2013,"GBR",51.393949,-2.319144,0
"36523",2013,"PAK",35.424149,74.092133,12
"36711",2013,"IRQ",32.88504,44.348,95
"36609",2013,"SYR",34.547951,38.278671,35
"36890",2013,"AFG",34.351349,68.238534,12
"36715",2013,"IRQ",33.54631,44.413457,209
"36553",2013,"PAK",26.098269,65.475736,3
"37037",2013,"IRQ",33.399722,43.908889,41
"37267",2013,"IRQ",34.369167,43.764167,5
"36980",2013,"UKR",49.818853,24.050267,1
"36566",2013,"IND",22.583333,87.05,2
"36677",2013,"PAK",33.255,73.145287,0
"37208",2013,"THA",11.212292,99.51344,0
"36597",2013,"PAK",32.304328,69.590392,49
"36881",2013,"GBR",53.988268,-0.865148,2
"36557",2013,"PAK",32.38699,70.523148,0
"37082",2013,"IRQ",32.699489,45.751648,21
"36408",2013,"PAK",27.8,66.616667,26
"36542",2013,"GBR",54.29803,-6.52188,1
"36343",2013,"IRQ",33.639776,42.829771,16
"37013",2013,"IRQ",33.203393,44.0422,0
"36950",2013,"SYR",36.6059,37.559427,161.4
"36942",2013,"IDN",-1.391922,120.766998,9
"37567",2013,"IRQ",31.793409,44.983864,5
"37211",2013,"IRQ",36.265348,42.703945,6
"36828",2013,"AFG",36.32619,65.923033,37
"36682",2013,"COL",6.277931,-75.549273,25
"36563",2013,"PAK",26.068048,62.714753,5
"36556",2013,"AFG",33.55,68.416667,248
"36952",2013,"AFG",34.164737,69.812089,19
"37318",2013,"PHL",12.267,125.371,4
"36335",2013,"ISR",32.210769,34.88901,1
"36470",2013,"THA",6.352958,101.51344,40
"36351",2013,"SDN",11.166667,26.5,144
"36580",2013,"AFG",33.93911,67.709953,97
"36365",2013,"PAK",34.392069,73.630191,0
"36669",2013,"PAK",27.350804,68.521887,0
"36340",2013,"IRQ",34.277645,42.390318,3
"36372",2013,"PAK",34.076976,71.760114,82
"36932",2013,"PHL",16.753657,121.03983,21
"37231",2013,"SYR",36.691938,38.951152,0
"36441",2013,"PAK",33.742381,70.965883,87
"36517",2013,"GRC",39.639022,22.419125,0
"36352",2013,"AFG",31.364396,63.958611,235.5
"36453",2013,"PAK",28.201554,68.667803,18
"36493",2013,"IDN",-4.09989,137.163391,20
"36681",2013,"COL",11.354774,-72.520483,11
"37048",2013,"IRQ",35.764671,43.127325,2
"36968",2013,"AFG",31.660395,63.019896,4
"36452",2013,"PAK",26.841383,63.530114,1
"36687",2013,"PSE",32.117973,35.249829,5
"36655",2013,"PHL",18.05,120.683333,14
"36348",2013,"PAK",30.208641,67.016494,1313
"36456",2013,"PAK",32.216667,70.383333,21
"36504",2013,"AFG",34.175399,61.698536,12
"37184",2013,"IRQ",36.269743,43.045578,3
"36362",2013,"IRQ",33.570363,44.541222,62
"37634",2013,"SSD",7.181962,32.356095,199
"36420",2013,"AFG",34.230179,70.192046,329
"36650",2013,"THA",6.057088,101.695444,7
"36559",2013,"PAK",29.555805,66.019589,5
"41726",2013,"KHM",11.558831,104.917445,0
"36820",2013,"PAK",26.61336,67.69896,12
"37096",2013,"IRQ",36.191111,44.009167,47
"36731",2013,"IRQ",32.680996,44.282348,17
"37244",2013,"GEO",41.927551,44.411911,2
"37011",2013,"PHL",9.686468,122.517901,7
"36988",2013,"PSE",31.530485,35.101653,0
"37216",2013,"IRQ",32.760212,45.172949,4
"37252",2013,"SYR",33.04251,36.77029,0
"36667",2013,"IRQ",35.724218,41.747131,5
"36641",2013,"IRQ",33.038056,40.284444,25.7
"36428",2013,"RUS",42.983895,47.504921,173
"37203",2013,"SAU",26.55905,49.995689,3
"37667",2013,"EGY",31.333333,27.216667,6
"37100",2013,"PHL",11.607991,125.43285,5
"36307",2013,"IRQ",33.664461,44.373944,299.25
"36771",2013,"MLI",15.475436,0.70741,22.5
"36449",2013,"COL",8.833292,-73.199913,5
"37079",2013,"IRQ",34.966629,43.702281,5
"37298",2013,"IRQ",32.583849,44.559631,44
"36789",2013,"SOM",4.735972,45.203972,59
"36581",2013,"PAK",28.283155,67.451572,10
"36767",2013,"IND",19.703365,81.254482,14
"36941",2013,"SOM",6.769722,47.430833,11
"36833",2013,"PSE",31.295494,34.250122,1
"36558",2013,"PAK",34.79351,71.784489,26
"37839",2013,"COD",-4.330958,15.325786,17
"37201",2013,"AFG",35.169318,63.774776,8
"37476",2013,"IRQ",36.53206,42.75933,7
"36575",2013,"IND",19.876165,75.343314,1
"37364",2013,"IRQ",30.293114,47.292389,2
"37215",2013,"IRQ",34.107896,44.982357,6
"37401",2013,"IRQ",34.76086,42.804933,5
"36791",2013,"IND",23.259933,77.412615,2
"39593",2013,"EGY",24.088938,32.899829,2
"36766",2013,"PHL",12.3377,123.659103,9
"36494",2013,"COL",0.666111,-76.870833,46
"37068",2013,"THA",6.703139,100.765028,7
"36611",2013,"YEM",13.569234,44.014564,12
"36810",2013,"PAK",32.479122,73.981534,13
"36463",2013,"AFG",35.410478,71.339177,41
"36524",2013,"EGY",30.043836,31.23648,98
"36387",2013,"BGD",23.485447,89.41977,6
"37206",2013,"SAU",23.099944,46.204834,0
"37468",2013,"SDN",9.580496,28.43014,4
"37986",2013,"NPL",28.709268,82.486105,0
"36469",2013,"THA",6.493658,101.763777,25
"36757",2013,"PAK",28.155166,67.885297,0
"36596",2013,"IRL",55.134537,-7.453801,0
"37105",2013,"YEM",13.980025,48.189154,18
"36733",2013,"PAK",32.240236,74.418121,0
"36398",2013,"AFG",33.305993,62.136955,79
"36728",2013,"TUN",35.65129,9.05306,0
"37273",2013,"TZA",-3.365789,36.67445,87
"36435",2013,"IRQ",33.85,44.233333,130.5
"42151",2013,"DOM",19.562853,-70.867785,0
"37360",2013,"IRQ",34.239965,44.510157,8
"36892",2013,"AFG",34.629168,61.233559,7
"36930",2013,"THA",13.265534,100.963746,7
"36741",2013,"PAK",30.38522,67.728027,1
"36822",2013,"PAK",26.91126,65.570785,3
"36592",2013,"AFG",33.566561,69.878354,220
"37044",2013,"IRQ",34.624168,43.477478,5
"36309",2013,"IRQ",36.344997,43.129363,975
"37221",2013,"THA",7.880448,98.39225,0
"36788",2013,"PHL",11.969444,123.190556,2
"36541",2013,"PAK",29.774722,67.779722,0
"36455",2013,"KEN",3.935639,41.855116,59
"38555",2013,"PER",-12.677856,-72.622833,0
"36994",2013,"IRQ",31.837339,47.150951,74.5
"36649",2013,"IRQ",35.671944,44.066944,126
"36699",2013,"IND",22.485398,85.51519,23
"36375",2013,"IRQ",33.744897,44.629844,885.5
"36490",2013,"PAK",25.366597,68.29779,55
"40262",2013,"IRN",35.82711,50.98037,1
"36768",2013,"IND",21.425586,83.241677,1
"36389",2013,"BGD",24.366667,88.6,14
"36399",2013,"COD",-1.185495,29.446786,96
"36495",2013,"PAK",28.37441,68.34808,73
"38013",2013,"NPL",29.200123,80.885239,3
"36917",2013,"PHL",10.840278,123.499167,8
"36488",2013,"PAK",32.102222,70.97,1
"37154",2013,"SYR",34.859722,40.57,36
"36688",2013,"YEM",14.76857,49.37225,7
"36492",2013,"IRQ",33.055191,44.37141,360
"36723",2013,"AFG",35.949331,68.710157,61
"36964",2013,"IRQ",34.733713,43.789902,4
"37043",2013,"IRQ",34.478755,41.914215,53.33
"37024",2013,"AFG",35.98073,67.570854,3
"37088",2013,"AFG",37.412919,66.046079,1
"36915",2013,"LBY",32.356807,23.23505,1
"36294",2013,"PAK",32.988889,70.605556,121
"36423",2013,"IRQ",33.30356,43.971984,2
"36579",2013,"SYR",34.802075,38.996815,3
"36486",2013,"PAK",34.333333,73.2,13
"36496",2013,"PAK",28.516969,65.101547,18
"36505",2013,"AFG",32.532975,65.999499,136
"36709",2013,"PHL",12.480833,124.422222,9
"37527",2013,"IRQ",35.232367,44.10059,4
"36388",2013,"BGD",22.3373,89.108648,9
"36536",2013,"SDN",15.766197,24.904221,1
"36381",2013,"LBY",32.114596,20.072846,121
"36506",2013,"YEM",15.450333,45.019821,24
"36361",2013,"PAK",29.413283,67.189207,9
"36707",2013,"FRA",43.329548,6.045029,1
"36718",2013,"IRQ",33.970698,44.043274,44
"36475",2013,"IND",23.943821,85.790076,17
"37132",2013,"FRA",41.589256,9.2751,2
"36344",2013,"PHL",7.116668,125.116667,138
"36823",2013,"PAK",30.283333,68.35,2
"36509",2013,"AFG",34.04672,62.168857,91
"36760",2013,"LBY",32.763821,22.63924,17
"37223",2013,"IRQ",35.243182,44.273701,1
"44481",2014,"AFG",32.926517,65.570829,39
"44529",2014,"IRQ",36.097681,43.328367,8
"49135",2014,"ISR",31.76741,35.215366,40
"44848",2014,"PAK",30.012778,68.642222,0
"44566",2014,"EGY",30.54537,33.611283,7
"44359",2014,"PAK",28.636138,69.186431,1
"46434",2014,"ISR",32.514456,35.151817,0
"50642",2014,"NIC",12.666231,-86.087371,33
"45087",2014,"LBY",27.476968,14.36197,0
"45192",2014,"SOM",4.390496,46.089215,2
"44249",2014,"BGD",23.16477,89.209392,19
"49023",2014,"PRY",-22.666667,-55.916667,0
"45047",2014,"IND",26.307797,87.778699,3
"45168",2014,"IND",18.515879,73.85804,5
"44261",2014,"IRQ",33.927159,44.773275,26
"47502",2014,"UKR",47.991992,36.747196,0
"47534",2014,"USA",40.412811,-80.581449,12
"44810",2014,"PAK",33.428889,72.02,1
"44874",2014,"COL",6.906659,-75.686928,25
"44212",2014,"LBY",32.791944,12.484722,3
"45690",2014,"AFG",30.911544,64.150589,5
"44723",2014,"IRQ",32.419325,45.651986,11
"47791",2014,"ISR",31.252973,34.791462,4
"44925",2014,"PAK",27.133333,63.433333,3
"44287",2014,"PAK",33.704849,70.32958,15
"50964",2014,"NLD",52.370021,4.894957,0
"44439",2014,"YEM",15.945319,48.788897,43
"46341",2014,"UKR",48.987424,37.807731,81
"45715",2014,"SYR",34.634483,36.2318,1
"45591",2014,"COD",-4.376087,15.303447,2
"44444",2014,"IRQ",33.165799,44.560913,32
"44614",2014,"LBN",34.53774,36.152568,4
"49136",2014,"ISR",32.883453,35.307821,3
"44872",2014,"PAK",28.490733,65.095779,2
"44353",2014,"IND",25.56482,90.248945,52
"45188",2014,"SOM",3.735749,44.566734,3
"44401",2014,"THA",6.266667,101.264444,29
"44675",2014,"IRQ",32.430833,47.171389,2
"45673",2014,"AFG",33.452412,65.150734,4
"44298",2014,"YEM",13.838205,45.836225,7
"44360",2014,"PAK",34.856902,71.429936,60
"44557",2014,"LBY",31.992317,12.331853,2.5
"45051",2014,"PHL",9.051549,118.049001,2
"44769",2014,"PAK",36.018839,72.008128,8
"45041",2014,"IRQ",34.292265,43.854969,51
"44558",2014,"THA",6.421131,101.82548,7
"44855",2014,"IRQ",35.76673,43.585789,1
"44495",2014,"IRQ",34.794223,44.667047,25
"44777",2014,"SOM",2.795191,44.08117,11
"44563",2014,"SSD",5.686108,31.796819,213
"44199",2014,"YEM",12.78439,45.001367,127.67
"45026",2014,"IND",26.183789,93.591514,6
"44354",2014,"PAK",34.803112,72.765153,12
"44928",2014,"YEM",15.695,43.5975,16
"44755",2014,"IRQ",32.559761,41.919647,11.33
"45629",2014,"AFG",35.75745,63.801706,10
"44852",2014,"PAK",26.112487,62.034589,5
"44671",2014,"PAK",29.02361,66.589058,5
"44718",2014,"AFG",36.4825,67.220556,76
"45106",2014,"UKR",49.9935,36.230383,14
"45182",2014,"YEM",12.94244,43.412063,2
"44443",2014,"LBY",31.20475,16.587419,26
"45073",2014,"IRQ",33.819605,44.767925,10
"44593",2014,"PAK",28.267441,69.377419,0
"44428",2014,"PAK",32.970831,70.278094,43
"44888",2014,"IRQ",33.044312,44.641439,4
"44702",2014,"PAK",32.585514,71.543736,2
"44417",2014,"IND",25.250344,86.997063,13
"44882",2014,"IND",26.962693,95.448058,30
"44720",2014,"EGY",29.492057,34.895225,19
"44601",2014,"PAK",33.677832,73.959167,0
"44994",2014,"GBR",54.577584,-5.921082,2
"44806",2014,"SOM",4.684752,46.622655,5
"44866",2014,"THA",5.929013,101.3658,2
"44969",2014,"LBY",32.459189,20.492238,7
"44497",2014,"PAK",27.410787,65.13435,0
"44258",2014,"IRQ",35.271638,43.915486,7
"44631",2014,"PAK",28.021762,67.909141,5
"44357",2014,"PAK",30.164757,66.469774,2
"44682",2014,"IRQ",33.850247,42.548994,72
"45578",2014,"IDN",-3.72402,138.062184,11
"44656",2014,"IRQ",35.865954,43.295694,4
"47572",2014,"UKR",46.971734,32.000598,0
"44500",2014,"PAK",34.436724,73.218688,8
"44932",2014,"AFG",35.636562,68.714241,45
"44175",2014,"IRQ",33.429436,43.304989,684.33
"44507",2014,"LKA",9.681364,80.001753,0
"44257",2014,"THA",13.7067,100.438964,146
"44709",2014,"IRQ",34.85925,44.322065,7
"45427",2014,"GBR",51.453628,-0.976834,0
"45648",2014,"AFG",30.96017,65.499159,0
"45722",2014,"AFG",33.421389,64.366667,11
"44673",2014,"AFG",34.276954,62.615188,21
"46624",2014,"ALB",41.479927,19.718723,3
"45187",2014,"ISR",32.08512,34.889046,9
"44837",2014,"AFG",35.384572,65.945005,1
"45331",2014,"GBR",51.462394,-2.613278,0
"44213",2014,"AFG",33.969167,68.944722,191.33
"44621",2014,"KEN",-2.389654,40.701578,92
"44929",2014,"NGA",9.066043,7.48143,380.5
"44892",2014,"IRQ",32.054999,44.319854,38
"44290",2014,"LBN",34.439478,35.833427,27
"44564",2014,"NGA",12.483854,14.184197,214
"44426",2014,"PHL",16.771234,121.098672,4
"44894",2014,"IND",19.327907,84.288423,0
"44386",2014,"YEM",15.612456,48.952117,9
"44412",2014,"IND",12.197506,75.804112,1
"44184",2014,"SOM",2.618469,44.893385,3
"44478",2014,"LBY",32.763821,22.63924,38
"44692",2014,"PAK",35.199028,71.874729,15
"44953",2014,"IRQ",36.270997,43.379609,0
"45158",2014,"PHL",7.917764,124.199804,2
"44192",2014,"COL",1.293409,-75.490868,9
"44699",2014,"PAK",31.257696,68.979765,2
"44905",2014,"AFG",32.690185,62.735282,202.5
"44201",2014,"IRQ",32.987356,44.356586,66
"45169",2014,"IND",20.200051,83.916612,2
"44264",2014,"IRQ",36.375815,42.451495,90
"45934",2014,"UKR",44.606329,33.524722,0
"45276",2014,"TUR",39.919619,32.854361,6
"44414",2014,"SDN",12.862806,30.217636,0
"45162",2014,"SOM",11.285058,49.182848,1
"45208",2014,"SWE",55.584285,13.045573,6
"44834",2014,"IRQ",31.990204,44.924595,8
"44198",2014,"THA",6.07164,101.754635,20
"44367",2014,"MEX",19.432941,-99.132477,2
"44451",2014,"PAK",26.098336,62.362505,2
"44241",2014,"PAK",34.059984,73.500828,0
"44714",2014,"THA",13.27419,100.961368,0
"44384",2014,"IRQ",33.253188,44.408627,540
"44964",2014,"IND",17.247051,80.151222,1
"44268",2014,"AFG",31.823601,64.564087,103
"44672",2014,"AFG",34.472681,68.667803,20
"44781",2014,"YEM",14.835939,44.107913,2
"44332",2014,"NGA",10.516667,7.433333,95.5
"45558",2014,"AFG",34.108772,65.25737,9
"44876",2014,"CAF",6.443889,19.146667,21
"45265",2014,"IRN",27.527758,60.642815,12
"44527",2014,"THA",17.364697,102.815892,1
"44235",2014,"BGD",22.617334,91.662083,21
"45541",2014,"AFG",32.183145,67.542867,25
"44735",2014,"IRQ",34.802627,44.495444,4
"44737",2014,"SYR",33.282396,35.798466,119
"44456",2014,"PAK",25.894302,68.524715,13
"44757",2014,"COL",4.30499,-72.073603,0
"44758",2014,"PAK",28.954218,61.579536,48
"44522",2014,"THA",18.787744,98.993119,4
"47736",2014,"ISR",31.229699,35.092813,4
"44730",2014,"IND",26.487264,91.730175,40
"44639",2014,"PAK",32.9097,69.760137,12
"45038",2014,"IRQ",34.002559,44.865628,58
"45033",2014,"IRQ",36.311951,43.54571,0
"44296",2014,"PAK",29.774149,67.779717,89
"44864",2014,"ITA",41.899211,12.492721,0
"44788",2014,"EGY",31.038039,31.382121,1
"44205",2014,"IRQ",33.306218,44.027399,152
"44238",2014,"BGD",25.99755,89.277434,7
"44678",2014,"IRQ",32.666667,44.583333,12
"51077",2014,"JOR",30.195645,35.733423,1
"44889",2014,"PAK",26.037778,63.376389,2
"44539",2014,"YEM",14.835957,43.067672,34
"47454",2014,"TUN",33.138988,11.216551,1
"44545",2014,"PAK",26.458388,65.230796,2
"44662",2014,"PAK",29.02751,67.806782,2
"44334",2014,"IRQ",34.275092,45.165626,68
"44845",2014,"IND",26.798926,84.620829,5
"45056",2014,"IRQ",32.294722,44.639722,0
"45236",2014,"LBY",32.4667,14.566452,1
"44898",2014,"SOM",1.233646,42.705821,0
"44197",2014,"SOM",6.769722,47.430833,24
"44941",2014,"YEM",13.811761,43.253821,0
"44827",2014,"PSE",31.899984,35.223923,2
"44178",2014,"IRQ",36.34,43.13,688
"45012",2014,"IND",17.191148,77.166556,0
"44809",2014,"IRQ",36.191433,44.01085,32
"45321",2014,"NZL",-41.124433,175.070783,0
"44609",2014,"SDN",15.39236,25.362493,13
"44491",2014,"IRQ",35.258413,43.436966,9.34
"45610",2014,"AFG",36.733966,69.539434,12
"45146",2014,"AFG",36.21691,65.934158,22
"44774",2014,"AFG",33.230278,63.273611,4
"45310",2014,"IND",11.063347,76.541261,0
"44499",2014,"IND",23.497254,91.331257,10
"44997",2014,"EGY",26.820553,30.802498,0
"45511",2014,"BHR",26.225653,50.535556,29
"44561",2014,"GRC",40.939838,24.414524,0
"44648",2014,"IRQ",32.911625,44.150585,7
"44166",2014,"COL",8.86879,-73.194094,24
"44950",2014,"IRQ",32.748699,44.614857,7.5
"44543",2014,"PAK",31.343228,69.447498,11
"44419",2014,"IRQ",35.493172,43.836994,5
"45342",2014,"AFG",32.943305,69.181585,136
"44795",2014,"YEM",16.627672,47.164875,0
"44445",2014,"IRQ",36.402294,42.965933,699
"44920",2014,"PHL",10.694922,122.542541,7
"44927",2014,"THA",16.433973,98.781343,2
"44783",2014,"AFG",33.300651,62.143125,55
"44173",2014,"EGY",30.121675,31.245176,250.5
"44170",2014,"IRQ",33.66564,44.375984,304
"44807",2014,"SOM",0.411866,41.009024,7
"45660",2014,"LBY",31.232155,16.210763,3
"44549",2014,"AFG",34.920176,70.764424,59.5
"44786",2014,"AFG",35.183333,70.983333,12
"44317",2014,"CAF",4.36667,18.53333,197
"45042",2014,"IRQ",34.979444,44.775278,13
"44595",2014,"PAK",34.7757,73.072909,0
"47302",2014,"UKR",48.301742,39.733279,11
"44944",2014,"PAK",31.410724,73.108405,1
"44484",2014,"IRQ",32.334903,44.254289,1
"48713",2014,"AUS",-33.888408,151.237218,11
"44540",2014,"IRQ",33.570061,44.541117,7
"44372",2014,"SOM",1.631335,44.520929,46
"44945",2014,"PAK",32.5886,70.062521,2
"44622",2014,"PHL",7.906389,125.094167,48
"44884",2014,"AFG",33.079557,61.177437,3
"44538",2014,"IRQ",36.05099,43.127462,7
"44978",2014,"TUR",37.547059,34.486508,10
"44410",2014,"IRQ",33.644492,42.83807,288
"44971",2014,"AFG",32.580398,68.739329,4
"44220",2014,"CMR",3.935741,13.843841,7
"44324",2014,"NGA",4.530027,6.312793,5
"44875",2014,"PAK",26.301028,68.102898,0
"44706",2014,"PAK",30.040046,70.645767,3
"44562",2014,"CAF",5.977004,16.192281,155
"44253",2014,"AFG",34.288258,70.782509,136
"45972",2014,"UKR",48.001715,37.858423,350.25
"44544",2014,"IRQ",33.49112,44.487265,5
"44763",2014,"IRQ",35.294316,43.522259,1
"45536",2014,"IRN",30.425726,48.189602,1
"44861",2014,"PAK",27.777008,67.770321,0
"44504",2014,"GRC",40.640063,22.944419,2
"45260",2014,"NGA",8.181252,9.740349,84
"46748",2014,"IRL",53.857269,-9.284184,0
"44203",2014,"IRQ",33.061191,44.35487,435
"44348",2014,"PAK",31.523263,74.348483,179
"44186",2014,"MOZ",-20.57698,33.835765,45.5
"44547",2014,"PAK",30.375321,69.345116,17
"44870",2014,"LBN",34.259492,36.587626,3
"45981",2014,"NGA",11.827268,9.567787,6
"44603",2014,"PAK",27.499196,67.957579,0
"47544",2014,"UKR",49.899366,28.574387,0
"44470",2014,"PAK",29.799326,66.8499,16
"45144",2014,"IND",24.721813,87.764246,4
"45089",2014,"NGA",11.202562,12.030206,200
"45463",2014,"COD",1.64063,26.419389,11
"47492",2014,"UKR",46.965362,30.166123,1
"44208",2014,"IRQ",35.402767,44.406374,630.33
"45128",2014,"YEM",16.677795,44.326682,58
"44375",2014,"IRQ",33.911454,45.026608,3
"44863",2014,"PAK",30.658204,73.161995,1
"44661",2014,"EGY",30.596139,32.271431,6
"44405",2014,"IRQ",32.460862,44.679825,2
"44460",2014,"COD",-1.658501,29.220455,275.5
"44600",2014,"IRQ",36.107877,42.456381,2
"54111",2014,"ARE",24.490743,54.396166,1
"45293",2014,"LBY",32.066463,12.694044,5
"44649",2014,"AFG",31.784801,65.755234,180
"44912",2014,"IRQ",30.116775,47.71924,10
"44754",2014,"IRQ",32.686047,41.081328,4
"44594",2014,"IRQ",32.360641,44.645146,80
"44431",2014,"IRQ",35.537344,44.281671,1.5
"44902",2014,"IRQ",36.344167,43.326944,41
"44881",2014,"PAK",26.980452,66.120656,1
"44641",2014,"CAF",5.699904,25.583332,0
